run,timestamp,lasso_alpha,lasso_max_iter,LR_type,LR_alpha,LR_max_iter,RF_type,RF_n_estimators,RF_max_depth,RF_min_samples_leaf,RF_min_samples_split,RF_max_features,RF_random_state,RF_n_jobs,GB_type,GB_objective,GB_boosting_type,GB_num_leaves,GB_max_depth,GB_learning_rate,GB_n_estimators,GB_min_child_samples,GB_subsample,GB_colsample_bytree,GB_reg_alpha,GB_reg_lambda,GB_random_state,GB_n_jobs,GB_verbose,device,input_length,pred_length,valid_length,features_in_future,batch_size,learning_rate,weight_decay,dropout,min_delta,patch_length,stride,geo_block_ratio,lambda_cross,lambda_coverage,lambda_deriv,lambda_median,smoothing_cross,saturation_cold_degC,threshold_cold_degC,lambda_cold,epochs,model_dim,warmup_steps,patience,num_layers,num_heads,ffn_size,num_geo_blocks,num_patches,quantiles_0,quantiles_1,quantiles_2,quantiles_3,quantiles_4,metaNN_batch_size,metaNN_learning_rate,metaNN_weight_decay,metaNN_dropout,metaNN_patience,metaNN_factor,metaNN_device,metaNN_epochs,metaNN_num_cells_0,metaNN_num_cells_1,q10,q25,q50,q75,q90,avg_weight_meta_NN_NN,avg_weight_meta_NN_LR,avg_weight_meta_NN_RF,avg_weight_meta_NN_GB,test_NN_bias,test_NN_RMSE,test_NN_MAE,test_LR_bias,test_LR_RMSE,test_LR_MAE,test_RF_bias,test_RF_RMSE,test_RF_MAE,test_GB_bias,test_GB_RMSE,test_GB_MAE,test_meta_LR_bias,test_meta_LR_RMSE,test_meta_LR_MAE,test_meta_NN_bias,test_meta_NN_RMSE,test_meta_NN_MAE,avg_abs_worst_days_train,overall_loss
308,2026-01-06 15:48:00,0.015812,2000,ridge,0.200916,2000,rf,360,15,15,20,sqrt,0,4,lgbm,regression,gbdt,15,3,0.124515,500,25,0.788396,0.786837,0.096259,0.041371,0,4,-1,cuda,672,72,48,True,64,13156.47656,0.357172,0.145868,0.026171,24,12,1,0.986513,0.563989,0.23773,0.301019,0.027574,-5.2,2.8,0.039558,40,126,1950,4,4,6,5,2,61,0.1,0.25,0.5,0.75,0.9,128,608.368801,4.6084,0.06116,4,0.7,cuda,12,40,16,0.108453,0.167596,0.138459,0.081175,0.049251,0.09999,0.29449,0.155099,0.45042,0.752885,2.5917,2.0197,-0.486384,2.7602,2.2117,1.540782,2.7527,2.0792,0.963586,2.1679,1.7201,0.145215,1.839,1.4091,0.570522,1.8489,1.4125,2.0,4.5097
309,2026-01-06 16:09:00,0.006758,2000,ridge,0.200913,2000,rf,340,15,15,20,sqrt,0,4,lgbm,regression,gbdt,15,5,0.127413,470,24,0.602731,0.795425,0.113554,0.085038,0,4,-1,cuda,672,72,48,True,64,16665.3885,0.725281,0.139746,0.020318,24,12,1,0.677577,0.645136,0.233877,0.725865,0.030604,-4.5,2.7,0.018336,39,174,1700,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,672.601697,2.932775,0.143384,4,0.7,cuda,12,40,16,0.051589,0.016607,-0.056355,-0.079826,-0.029466,0.168751,0.258693,0.189682,0.382874,-0.292597,3.0941,2.4144,-0.493257,2.7625,2.2129,1.502359,2.7826,2.11,1.024034,2.1802,1.7083,0.20399,1.8394,1.4225,0.446507,1.8232,1.4007,2.0,3.8375
310,2026-01-06 16:11:00,0.007408,2000,ridge,0.220917,2000,rf,490,15,14,20,sqrt,0,4,lgbm,regression,gbdt,15,5,0.148178,480,24,0.602767,0.793335,0.116624,0.071933,0,4,-1,cuda,672,72,48,True,64,16868.19056,1.001484,0.140776,0.020598,24,12,1,0.581078,0.650606,0.23559,0.74554,0.030739,-4.2,2.7,0.06122,39,174,1700,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,656.979993,3.163852,0.144033,4,0.7,cuda,12,40,16,0.18693,0.241007,0.228927,0.129556,0.050689,0.060829,0.290139,0.249893,0.399139,1.750509,3.8591,3.0357,-0.481114,2.759,2.2115,1.57624,2.7934,2.1207,1.138624,2.2552,1.7456,0.3246,1.905,1.4778,0.744983,2.0155,1.5423,2.0,5.3976
311,2026-01-06 16:13:00,0.007087,2000,ridge,0.20081,2000,rf,330,16,15,20,sqrt,0,4,lgbm,regression,gbdt,15,5,0.131272,470,24,0.611331,0.778407,0.110888,0.08435,0,4,-1,cuda,672,72,48,True,64,14984.20992,0.922668,0.043509,0.020335,24,12,1,0.674387,0.551541,0.230857,0.722942,0.029768,-4.4,2.5,0.03986,34,222,1600,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,966.306838,3.012266,0.140447,4,0.7,cuda,12,40,16,0.113789,0.142686,0.154347,0.098141,0.03798,0.078614,0.274462,0.221676,0.425248,0.910539,3.0873,2.3564,-0.493631,2.7622,2.2125,1.474574,2.7514,2.0875,1.028852,2.1726,1.6939,0.272412,1.8385,1.4213,0.608765,1.8967,1.4583,2.0,4.4693
312,2026-01-06 16:14:00,0.019638,2000,ridge,0.200831,2000,rf,360,15,15,21,sqrt,0,4,lgbm,regression,gbdt,15,5,0.126029,460,24,0.617665,0.799326,0.105035,0.08729,0,4,-1,cuda,672,72,48,True,64,15862.6417,0.750496,0.131086,0.019995,24,12,1,0.604856,0.631967,0.243072,0.731801,0.030876,-4.5,2.7,0.019732,40,90,1750,4,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,689.25617,2.787384,0.13661,4,0.7,cuda,12,40,16,0.117446,0.190677,0.222392,0.129466,0.05009,0.090198,0.252776,0.267383,0.389644,1.226828,3.2421,2.4878,-0.534714,2.781,2.2339,1.461269,2.6803,2.0302,0.822926,2.038,1.5725,0.343382,1.8319,1.4107,0.628886,1.9058,1.459,2.0,4.7971
313,2026-01-06 16:16:00,0.005709,2000,ridge,0.200728,2000,rf,340,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.133279,490,24,0.618477,0.786422,0.113194,0.089667,0,4,-1,cuda,672,72,48,True,32,14078.88282,0.623257,0.14967,0.020298,24,12,1,0.63753,0.599676,0.224301,0.707508,0.0289,-4.6,2.9,0.017538,22,156,1700,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,189.410891,3.312496,0.143126,4,0.7,cuda,12,40,12,0.16199,0.242446,0.214478,0.119245,0.047632,0.142268,0.249476,0.239512,0.368744,1.409154,3.2463,2.5519,-0.467146,2.7464,2.1971,1.502359,2.7826,2.11,0.800261,2.1105,1.6402,0.222771,1.875,1.4469,0.716626,2.1285,1.6388,2.0,5.2447
314,2026-01-06 16:17:00,0.006444,2000,ridge,0.200754,2000,rf,340,17,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.144926,470,25,0.610446,0.795223,0.099007,0.080818,0,4,-1,cuda,672,72,48,True,64,13323.39165,0.420664,0.118684,0.019525,24,12,1,0.889859,0.643205,0.249936,0.68629,0.031776,-4.5,2.8,0.056866,39,252,1750,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,658.247148,3.625636,0.067888,4,0.7,cuda,12,40,16,0.075989,0.067116,-0.014718,-0.046163,-0.014628,0.200504,0.191528,0.139021,0.468946,-0.085534,2.4195,1.8772,-0.468888,2.7464,2.1973,1.471724,2.7198,2.0594,0.930102,2.1744,1.6728,0.120161,1.8497,1.4282,0.491756,1.8645,1.4213,2.0,3.924
315,2026-01-06 16:19:00,0.008687,2000,ridge,0.20075,2000,rf,340,15,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.142223,470,25,0.617996,0.800723,0.122046,0.08136,0,4,-1,cuda,672,72,48,True,64,14101.46466,0.398941,0.116839,0.020803,24,12,1,0.803117,0.530504,0.249678,0.689382,0.030997,-4.3,2.6,0.087189,39,252,1850,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,736.282179,2.921515,0.132853,4,0.7,cuda,12,40,16,0.073471,0.078477,0.053777,0.036781,0.018585,0.196276,0.258481,0.138302,0.40694,0.212853,2.3256,1.7995,-0.485817,2.7605,2.2114,1.58655,2.8284,2.1408,0.975344,2.1361,1.6494,0.000469,1.8279,1.4164,0.414555,1.8023,1.3824,2.0,3.8746
316,2026-01-06 16:20:00,0.006251,2000,ridge,0.231143,2000,rf,340,16,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.149729,460,25,0.607676,0.760566,0.121138,0.080932,0,4,-1,cuda,672,72,48,True,64,288395.8626,0.496531,0.118693,0.019618,24,12,1,0.817213,0.535753,0.24848,0.682774,0.032753,-4.3,2.3,0.094208,39,252,1750,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,731.237158,3.818796,0.137737,4,0.7,cuda,12,40,16,-0.02539,-0.085372,-0.178807,-0.205905,-0.121643,0.241667,0.2223,0.149199,0.386835,-1.408584,3.2725,2.498,-0.467144,2.7464,2.1971,1.463013,2.7097,2.0497,0.975016,2.144,1.6558,-0.027328,1.7778,1.3569,0.125256,1.7196,1.312,2.0,4.7773
317,2026-01-06 16:21:00,0.006205,2000,ridge,0.215957,2000,rf,330,17,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.141819,470,25,0.628902,0.802844,0.114643,0.076877,0,4,-1,cuda,672,72,48,True,64,13611.16992,0.734309,0.121421,0.020975,24,12,1,0.701945,0.58445,0.258632,0.713722,0.032051,-3.9,2.6,0.0862,39,252,1800,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,701.234819,2.9077,0.132529,4,0.7,cuda,12,40,16,0.145653,0.221793,0.206415,0.121013,0.053867,0.110935,0.275511,0.218237,0.395316,1.187528,2.8568,2.2323,-0.467151,2.7464,2.1971,1.484697,2.7222,2.0624,1.158923,2.2016,1.7252,0.263263,1.8201,1.4047,0.739893,1.9469,1.4961,2.0,5.0332
318,2026-01-06 16:23:00,0.008951,2000,ridge,0.200762,2000,rf,340,15,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.142726,460,25,0.613312,0.795898,0.12691,0.076891,0,4,-1,cuda,672,72,48,True,64,15230.99978,0.552664,0.113937,0.020412,24,12,1,0.89209,0.647423,0.252404,0.675906,0.03377,-4.6,2.6,0.072391,39,204,1800,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,675.90618,3.559365,0.134029,4,0.7,cuda,12,48,16,0.156775,0.20018,0.14976,0.073861,0.026769,0.148756,0.2497,0.159848,0.441696,0.728121,2.573,2.0266,-0.485817,2.7605,2.2114,1.58655,2.8284,2.1408,0.971667,2.1911,1.6963,0.09309,1.8732,1.4545,0.56652,1.8921,1.4557,2.0,4.828
319,2026-01-06 16:24:00,0.006872,2000,ridge,0.258744,2000,rf,350,15,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.134815,470,25,0.610566,0.781914,0.10996,0.070735,0,4,-1,cuda,672,72,48,True,64,11913.27566,0.377424,0.116133,0.020805,24,12,1,0.945416,0.671205,0.241368,0.654194,0.031403,-4.4,2.5,0.065752,39,138,1700,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,656.699341,2.636922,0.123348,4,0.7,cuda,12,40,16,0.085342,0.121073,0.068735,0.010851,0.009173,0.143401,0.196246,0.1436,0.516752,0.36915,2.5266,1.9496,-0.493625,2.7622,2.2125,1.507553,2.6737,2.0306,0.720854,1.9748,1.5431,0.039206,1.8017,1.393,0.507,1.8111,1.3954,2.0,4.0699
320,2026-01-06 16:25:00,0.00697,2000,ridge,0.260558,2000,rf,350,15,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.135092,460,25,0.623517,0.776707,0.117063,0.081684,0,4,-1,cuda,672,72,48,True,64,12468.10403,0.371168,0.118882,0.020793,24,12,1,0.877896,0.525698,0.241812,0.66661,0.030443,-4.4,2.4,0.121292,39,138,1650,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,756.168758,3.191051,0.130546,4,0.7,cuda,12,40,16,0.080306,0.156805,0.144005,0.084802,0.038339,0.134014,0.25706,0.145345,0.46358,0.771602,2.531,1.9573,-0.493625,2.7622,2.2125,1.507553,2.6737,2.0306,0.814503,2.0486,1.5936,0.102863,1.8237,1.4082,0.509879,1.8381,1.4121,2.0,4.3929
321,2026-01-06 16:27:00,0.006317,2000,ridge,0.318557,2000,rf,340,15,16,21,sqrt,0,4,lgbm,regression,gbdt,31,5,0.140781,470,25,0.623913,0.783496,0.108198,0.070394,0,4,-1,cuda,672,72,48,True,64,11706.44182,0.818508,0.112934,0.020868,24,12,1,0.922161,0.669772,0.24506,0.677954,0.031858,-4.2,2.5,0.108741,39,126,1700,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,512,661.462335,2.876812,0.122692,4,0.7,cuda,12,40,16,0.143495,0.221133,0.219784,0.130665,0.052848,0.049613,0.284548,0.217959,0.447881,1.359298,3.4114,2.6483,-0.467141,2.7464,2.1971,1.501156,2.8134,2.1295,1.108912,2.184,1.6945,0.161046,1.8321,1.3979,0.709732,1.9601,1.5092,2.0,5.0686
322,2026-01-06 16:37:00,0.006605,2000,ridge,0.200699,2000,rf,330,15,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.129284,470,25,0.606926,0.791265,0.123451,0.078819,0,4,-1,cuda,672,72,48,True,64,10386.61018,0.44218,0.115607,0.019964,24,12,1,0.946725,0.493507,0.263929,0.280091,0.03142,-4.2,2.6,0.087374,39,105,1900,5,6,7,7,3,61,0.1,0.25,0.5,0.75,0.9,640,627.328163,2.396951,0.124574,4,0.7,cuda,15,40,16,0.083243,0.123231,0.079976,0.033064,0.019454,0.195141,0.221132,0.181305,0.402422,0.406375,2.5421,1.9573,-0.468888,2.7464,2.1973,1.518776,2.7503,2.0858,0.826751,2.0713,1.6119,0.183334,1.8369,1.4244,0.551684,1.8976,1.4605,2.0,4.1419
323,2026-01-06 16:38:00,0.006886,2000,ridge,0.20076,2000,rf,350,15,17,19,sqrt,0,4,lgbm,regression,gbdt,31,5,0.135409,470,25,0.601169,0.7805,0.110062,0.071606,0,4,-1,cuda,672,72,48,True,64,13819.84968,0.632765,0.116995,0.020384,24,12,1,0.844716,0.667373,0.254192,0.651877,0.032629,-4.5,2.5,0.062767,38,138,1800,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,640,700.022297,2.71369,0.126972,4,0.7,cuda,12,40,16,0.148291,0.226409,0.213369,0.131805,0.048801,0.091459,0.220845,0.196811,0.490886,1.275984,3.0947,2.402,-0.493631,2.7622,2.2125,1.491818,2.7737,2.1008,0.973911,2.1555,1.6735,0.279288,1.8191,1.4031,0.702077,1.9268,1.4826,2.0,5.0791
324,2026-01-06 16:40:00,0.006544,2000,ridge,0.200703,2000,rf,360,15,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.12224,480,25,0.613439,0.7722,0.104555,0.082381,0,4,-1,cuda,672,72,48,True,64,17784.17148,0.346635,0.127882,0.021158,24,12,1,0.727408,0.619474,0.238656,0.692055,0.030242,-4.3,2.7,0.06512,40,108,1650,5,6,6,7,3,61,0.1,0.25,0.5,0.75,0.9,512,665.275363,3.048595,0.13517,4,0.7,cuda,12,40,16,0.255635,0.331535,0.283363,0.16202,0.066847,0.096023,0.282831,0.184238,0.436908,1.690061,3.0209,2.4204,-0.468888,2.7464,2.1973,1.519026,2.7502,2.0856,0.922315,2.1644,1.6616,0.335963,1.8824,1.4516,0.709191,1.9496,1.488,2.0,5.9273
325,2026-01-06 16:42:00,0.006459,2000,ridge,0.200658,2000,rf,340,16,16,19,sqrt,0,4,lgbm,regression,gbdt,31,5,0.148708,470,25,0.600089,0.806434,0.100196,0.063148,0,4,-1,cuda,672,72,48,True,64,11857.49931,0.230888,0.123068,0.021555,24,12,1,0.980828,0.457967,0.259125,0.632016,0.031184,-4.4,2.4,0.087497,39,138,1850,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,640,733.766837,3.476818,0.12759,4,0.7,cuda,10,40,16,0.177398,0.257494,0.241307,0.134862,0.058573,0.169588,0.22648,0.168871,0.435062,1.265456,2.5729,2.0787,-0.468888,2.7464,2.1973,1.459663,2.7195,2.063,0.967895,2.1786,1.6853,0.180371,1.8501,1.4273,0.723709,1.952,1.4998,2.0,5.2137
326,2026-01-06 16:43:00,0.005788,2000,ridge,0.200893,2000,rf,350,17,16,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.138772,460,25,0.605555,0.971961,0.119411,0.083011,0,4,-1,cuda,672,72,48,True,64,105546.0338,0.547239,0.110313,0.020777,24,12,1,0.799409,0.555337,0.000625,0.695292,0.031496,-4.5,2.8,0.056689,38,174,1750,5,4,6,5,3,61,0.1,0.25,0.5,0.75,0.9,640,638.205468,2.654492,0.131645,4,0.7,cuda,12,40,16,-0.004946,-0.072752,-0.184382,-0.21205,-0.149281,0.181546,0.271589,0.184046,0.362818,-1.329688,3.1996,2.5295,-0.467146,2.7464,2.1971,1.485677,2.7238,2.0634,0.857372,2.1016,1.6275,0.080691,1.8055,1.3912,0.199597,1.7836,1.3667,2.0,4.8431
327,2026-01-06 16:45:00,0.008751,2000,ridge,0.200594,2000,rf,340,15,16,21,sqrt,0,4,lgbm,regression,gbdt,31,5,0.130302,450,25,0.616717,0.788156,0.137026,0.075713,0,4,-1,cuda,672,72,48,True,32,12825.90056,0.364579,0.113316,0.021292,24,12,1,0.906574,0.637767,0.244635,0.644297,0.029806,-4.1,2.8,0.043559,33,138,1700,5,4,6,7,3,61,0.1,0.25,0.5,0.75,0.9,640,548.799196,2.623743,0.121027,4,0.7,cuda,12,40,16,0.094694,0.141457,0.11298,0.061811,0.031715,0.137514,0.282382,0.19505,0.385054,0.616091,2.7769,2.1635,-0.485817,2.7605,2.2114,1.501156,2.8134,2.1295,0.994513,2.1886,1.6972,0.215512,1.8742,1.4533,0.54057,1.8954,1.4514,2.0,4.3338
328,2026-01-06 16:47:00,0.00677,2000,ridge,0.200655,2000,rf,330,15,17,19,0.5,0,4,lgbm,regression,gbdt,31,5,0.143675,480,24,0.612578,0.796603,0.112145,0.065285,0,4,-1,cuda,672,72,48,True,64,16037.6134,0.75707,0.116421,0.020546,24,12,1,0.766363,0.675278,0.251048,0.269792,0.033855,-4.6,2.7,0.05985,39,105,1600,5,4,7,5,3,61,0.1,0.25,0.5,0.75,0.9,512,609.488126,4.075417,0.069602,4,0.7,cuda,12,40,16,0.06226,0.018525,-0.033783,-0.046912,-0.019424,0.119764,0.321946,0.240372,0.317918,-0.254697,3.2534,2.4311,-0.493257,2.7625,2.2129,1.436838,2.5847,2.0117,1.153442,2.2534,1.7548,0.137825,1.792,1.3832,0.516717,1.8428,1.4224,2.0,3.866
329,2026-01-06 16:49:00,0.005003,2000,ridge,0.200613,2000,rf,320,15,17,19,0.5,0,4,lgbm,regression,gbdt,31,5,0.14706,480,24,0.612658,0.797138,0.113314,0.067167,0,4,-1,cuda,672,72,48,True,64,16524.81598,0.822927,0.119046,0.019548,24,12,1,0.728971,0.687169,0.248764,0.251015,0.032959,-4.7,2.7,0.043703,40,105,1600,5,4,7,5,3,61,0.1,0.25,0.5,0.75,0.9,512,599.335523,4.062254,0.067577,4,0.7,cuda,12,40,16,0.202518,0.257044,0.208723,0.11304,0.048171,0.08417,0.310107,0.211743,0.393981,1.58425,3.7437,2.9273,-0.454991,2.7477,2.1989,1.447815,2.5881,2.0118,0.991006,2.1534,1.6655,0.314906,1.8588,1.4269,0.652025,1.9707,1.5177,2.0,5.4783
330,2026-01-06 16:52:00,0.007384,2000,ridge,0.200686,2000,rf,330,15,15,19,0.5,0,4,lgbm,regression,gbdt,31,5,0.142983,480,24,0.621751,0.809826,0.155121,0.084497,0,4,-1,cuda,672,72,48,True,64,15890.27141,1.00239,0.10747,0.020136,24,12,1,0.715006,0.655872,0.253306,0.267386,0.033708,-4.7,2.8,0.040163,39,172,1550,5,6,4,5,3,61,0.1,0.25,0.5,0.75,0.9,512,578.954876,3.85543,0.072443,4,0.7,cuda,12,40,16,0.076559,0.104077,0.114598,0.091187,0.040168,0.108861,0.350855,0.232256,0.308029,0.750679,3.3631,2.5277,-0.481114,2.759,2.2115,1.48998,2.6321,2.0489,1.238973,2.2717,1.7868,0.275255,1.821,1.4084,0.589772,1.9614,1.5177,2.0,4.1324
331,2026-01-06 16:54:00,0.005976,2000,ridge,0.200696,2000,rf,330,16,17,19,0.5,0,4,lgbm,regression,gbdt,31,5,0.11669,480,24,0.620588,0.804778,0.102651,0.122822,0,4,-1,cuda,672,72,48,True,64,18777.49483,9.902571,0.121191,0.020445,24,12,1,0.776798,0.681153,0.262791,0.292559,0.032434,-4.7,2.7,0.057847,38,108,1600,8,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,512,611.442245,4.301651,0.146739,4,0.7,cuda,12,40,16,0.463309,0.352038,0.159592,-0.050779,-0.181835,0.020323,0.287428,0.318051,0.374198,2.610711,10.1961,8.6705,-0.467146,2.7464,2.1971,1.442776,2.595,2.0222,0.983481,2.1173,1.6487,0.317032,2.0974,1.6375,0.76463,2.0167,1.5638,2.0,6.6007
332,2026-01-06 16:56:00,0.008042,2000,ridge,0.218587,2000,rf,330,18,17,19,0.5,0,4,lgbm,regression,gbdt,31,5,0.12529,490,24,0.609946,0.794058,0.106411,0.078718,0,4,-1,cuda,672,72,48,True,64,13779.68689,0.709455,0.126023,0.019861,24,12,1,0.75388,0.972167,0.269864,0.222987,0.030525,-4.6,2.9,0.080805,40,105,1500,5,4,7,5,3,61,0.1,0.25,0.5,0.75,0.9,512,621.493721,3.61664,0.069278,4,0.7,cuda,12,40,16,0.133783,0.198351,0.240647,0.130006,0.039478,0.078359,0.317478,0.238581,0.365582,1.396131,3.5232,2.7964,-0.485825,2.7605,2.2114,1.508311,2.6475,2.066,0.997259,2.1461,1.6544,0.20806,1.7821,1.3742,0.666464,1.9451,1.5072,2.0,4.8949
333,2026-01-06 16:58:00,0.016511,2000,ridge,0.200573,2000,rf,340,17,17,19,0.5,0,4,lgbm,regression,gbdt,15,5,0.136863,480,24,0.636924,0.802414,0.095531,0.13655,0,4,-1,cuda,672,72,48,True,64,14886.27534,1.247245,0.111967,0.020485,24,12,1,0.682473,0.609644,0.256417,0.273929,0.034732,-4.8,2.7,0.021378,39,175,1650,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,384,797.19496,4.006457,0.06504,4,0.7,cuda,15,40,16,0.151379,0.219484,0.25024,0.145653,0.045564,0.048643,0.276192,0.292532,0.382633,1.516991,3.734,2.8806,-0.502656,2.7638,2.2139,1.489786,2.61,2.0211,1.043656,2.1784,1.7092,0.257058,1.846,1.4143,0.749582,1.9381,1.4926,2.0,5.1026
334,2026-01-06 17:00:00,0.015004,2000,ridge,0.200585,2000,rf,340,15,18,19,0.5,0,4,lgbm,regression,gbdt,31,5,0.020097,490,24,0.914473,0.788579,0.098269,0.074251,0,4,-1,cuda,672,72,48,True,64,17228.6403,0.193616,0.104362,0.021158,24,12,1,0.773101,0.644623,0.248085,0.31847,0.028382,-4.6,2.9,0.579575,39,189,1750,5,4,7,5,3,61,0.1,0.25,0.5,0.75,0.9,512,553.393086,3.51049,0.139514,4,0.7,cuda,12,40,16,0.203627,0.281595,0.229856,0.129167,0.053207,0.151276,0.293242,0.287799,0.267683,1.257174,2.5572,2.0285,-0.47675,2.7575,2.2091,1.486976,2.609,2.0197,1.320158,2.4241,1.873,0.194795,1.926,1.4966,0.814751,2.0685,1.5908,2.0,5.4374
335,2026-01-06 17:03:00,0.006566,2000,ridge,0.200504,2000,rf,310,18,15,19,0.5,0,4,lgbm,regression,gbdt,31,5,0.117256,480,24,0.903308,0.97883,0.092485,0.156864,0,4,-1,cuda,672,72,48,True,32,15648.22644,4.171009,0.109615,0.020168,24,12,1,0.841116,0.573536,0.250617,0.260452,0.033503,-4.5,2.8,0.0399,28,140,3500,5,4,7,5,3,61,0.1,0.25,0.5,0.75,0.9,512,677.03955,4.103049,0.086769,4,0.7,cuda,12,40,24,0.301409,0.247062,0.132674,-0.035552,-0.139808,0.032939,0.332082,0.322525,0.312454,1.537945,8.7337,7.2555,-0.468888,2.7464,2.1973,1.442762,2.5752,2.0057,1.193694,2.2905,1.7844,0.382033,1.9733,1.542,0.754444,1.9875,1.5455,2.0,6.3947
336,2026-01-06 17:04:00,0.00686,2000,ridge,0.200658,2000,rf,450,15,18,16,sqrt,0,4,lgbm,regression,gbdt,15,5,0.140289,490,24,0.956986,0.813016,0.108437,0.065994,0,4,-1,cuda,672,72,48,True,64,18640.74068,0.578508,0.116737,0.021055,24,12,1,0.821151,0.620715,0.232558,0.301991,0.029853,-4.8,2.6,0.020426,40,108,1800,5,4,4,5,3,61,0.1,0.25,0.5,0.75,0.9,512,643.181267,3.707596,0.064704,4,0.7,cuda,12,40,16,0.192866,0.330546,0.308813,0.176739,0.065647,0.108626,0.307864,0.227127,0.356382,1.955736,3.4472,2.7748,-0.493631,2.7622,2.2125,1.507981,2.7836,2.1085,1.323718,2.3754,1.849,0.396918,1.9078,1.4769,0.798865,2.0488,1.5726,2.0,5.4791
337,2026-01-06 17:06:00,0.008679,2000,ridge,0.200706,2000,rf,320,16,14,20,0.5,0,4,lgbm,regression,gbdt,31,5,0.149874,470,24,0.60617,0.79798,0.119347,0.080159,0,4,-1,cuda,672,72,48,True,64,14133.18968,0.189278,0.145697,0.017358,24,12,1,0.666144,0.598585,0.23711,0.74782,0.031681,-4.8,2.9,0.106409,23,238,1600,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,128,577.192892,4.311221,0.070263,4,0.7,cuda,12,40,16,0.07485,0.07557,0.043795,-0.028567,-0.023201,0.196618,0.278494,0.219876,0.305012,0.187552,2.1907,1.7175,-0.485817,2.7605,2.2114,1.506292,2.6342,2.0549,0.706801,2.1025,1.6185,0.096885,1.8556,1.4527,0.384354,1.797,1.3795,2.0,3.8659
338,2026-01-06 17:09:00,0.008483,2000,ridge,0.200661,2000,rf,310,16,14,20,0.5,0,4,lgbm,regression,gbdt,31,5,0.14974,310,24,0.622015,0.804645,0.128851,0.167435,0,4,-1,cuda,672,72,48,True,64,13533.31555,0.169663,0.146113,0.017221,24,12,1,0.793331,0.594028,0.257114,0.757883,0.03248,-4.8,2.9,0.102743,22,236,1600,5,4,4,5,2,61,0.1,0.25,0.5,0.75,0.9,128,573.978551,4.51143,0.075974,4,0.7,cuda,12,32,16,0.097212,0.121283,0.081655,0.022812,0.019544,0.21841,0.284634,0.208002,0.288954,0.474728,2.3634,1.8641,-0.485607,2.7604,2.2113,1.47228,2.6017,2.0274,1.052276,2.2065,1.7106,0.110969,1.8769,1.474,0.551599,1.8768,1.4331,2.0,4.1859
339,2026-01-06 17:11:00,0.009546,2000,ridge,0.200629,2000,rf,320,16,14,19,0.5,0,4,lgbm,regression,gbdt,31,3,0.149604,490,24,0.925285,0.788813,0.089102,0.074967,0,4,-1,cuda,672,72,48,True,64,14357.69779,0.003446,0.145517,0.016801,24,12,1,0.751776,0.577606,0.246805,0.767715,0.03427,-5.4,3.1,0.116259,21,252,1500,5,4,7,5,2,61,0.1,0.25,0.5,0.75,0.9,128,541.060484,4.137916,0.070912,4,0.7,cuda,12,40,16,0.032554,0.01265,-0.048801,-0.047692,-0.019065,0.183213,0.316086,0.304845,0.195857,-0.266482,2.2929,1.8,-0.485817,2.7605,2.2114,1.506292,2.6342,2.0549,0.866053,2.1635,1.6938,-0.00191,1.8551,1.4451,0.412524,1.8042,1.3796,2.0,3.4917
